feature_name,feature_length,feature_count,feature_mut_rate,feature_A3A_rate,feature_G_count,feature_C_count,feature_A_count,feature_T_count,feature_direction,feature_tct_count,feature_tca_count,feature_tcg_count,feature_aga_count,feature_tga_count,feature_cga_count,feature_A3A_motifs_top,feature_A3A_motifs_bottom,feature_chromosome,feature_start,feature_end
YMR285C,201,1,0.004975124378109453,0.004975124378109453,0,1,0,0,-,18,25,12,47,40,16,55,103,ref|NC_001145|,841858,841658
YKL193C,201,1,0.004975124378109453,0.004975124378109453,0,1,0,0,-,18,19,7,41,33,8,44,82,ref|NC_001143|,80024,79824
YMR286W,201,1,0.004975124378109453,0.004975124378109453,0,1,0,0,+,1,4,4,9,4,3,9,16,ref|NC_001145|,841825,842025
YJR088C,201,1,0.004975124378109453,0.004975124378109453,0,1,0,0,-,17,6,6,23,29,8,29,60,ref|NC_001142|,587802,587602
YJR087W,201,1,0.004975124378109453,0.004975124378109453,1,0,0,0,+,10,10,5,7,3,2,25,12,ref|NC_001142|,586300,586500
YJR015W,201,1,0.004975124378109453,0.004975124378109453,0,1,0,0,+,29,26,17,21,16,17,72,54,ref|NC_001142|,462441,462641
YJR030C,201,1,0.004975124378109453,0.004975124378109453,1,0,0,0,-,45,51,24,50,51,31,120,132,ref|NC_001142|,486296,486096
YJR047C,201,1,0.004975124378109453,0.004975124378109453,1,0,0,0,-,7,10,3,13,16,5,20,34,ref|NC_001142|,525604,525404
YJR046W,201,1,0.004975124378109453,0.004975124378109453,0,1,0,0,+,31,21,16,38,46,20,68,104,ref|NC_001142|,521863,522063
YKL134C,201,1,0.004975124378109453,0.004975124378109453,1,0,0,0,-,34,46,17,57,58,21,97,136,ref|NC_001143|,191594,191394
YJR041C,201,1,0.004975124378109453,0.004975124378109453,1,0,0,0,-,61,84,35,74,72,46,180,192,ref|NC_001142|,513863,513663
YJR040W,201,1,0.004975124378109453,0.004975124378109453,0,1,0,0,+,29,50,15,40,40,18,94,98,ref|NC_001142|,507607,507807
YKL133C,201,1,0.004975124378109453,0.004975124378109453,0,1,0,0,-,17,31,14,35,31,11,62,77,ref|NC_001143|,193181,192981
YKL131W,201,1,0.004975124378109453,0.004975124378109453,0,1,0,0,+,13,11,5,8,3,7,29,18,ref|NC_001143|,194378,194578
YMR226C,201,1,0.004975124378109453,0.004975124378109453,0,1,0,0,-,12,21,5,26,18,4,38,48,ref|NC_001145|,723428,723228
YJR038C,201,1,0.004975124378109453,0.004975124378109453,1,0,0,0,-,12,9,6,4,5,4,27,13,ref|NC_001142|,504172,503972
YMR318C,201,1,0.004975124378109453,0.004975124378109453,1,0,0,0,-,14,21,14,25,29,10,49,64,ref|NC_001145|,912396,912196
YKL129C,201,1,0.004975124378109453,0.004975124378109453,1,0,0,0,-,39,75,31,87,82,39,145,208,ref|NC_001143|,200291,200091
YJR032W,201,1,0.004975124378109453,0.004975124378109453,0,1,0,0,+,20,19,6,41,27,12,45,80,ref|NC_001142|,490958,491158
YJR031C,201,1,0.004975124378109453,0.004975124378109453,1,0,0,0,-,70,82,39,93,119,46,191,258,ref|NC_001142|,491011,490811
YMR322C,201,1,0.004975124378109453,0.004975124378109453,1,0,0,0,-,11,7,11,16,16,14,29,46,ref|NC_001145|,919179,918979
YJR049C,201,1,0.004975124378109453,0.004975124378109453,0,1,0,0,-,14,28,15,35,45,21,57,101,ref|NC_001142|,528598,528398
YKL126W,201,1,0.004975124378109453,0.004975124378109453,0,1,0,0,+,24,44,15,56,49,20,83,125,ref|NC_001143|,205399,205599
YKL123W,201,1,0.004975124378109453,0.004975124378109453,0,1,0,0,+,7,5,3,15,8,7,15,30,ref|NC_001143|,210812,211012
YMR323W,201,1,0.004975124378109453,0.004975124378109453,1,0,0,0,+,13,31,19,32,26,25,63,83,ref|NC_001145|,919988,920188
YMR325W,201,1,0.004975124378109453,0.004975124378109453,0,1,0,0,+,7,13,3,7,8,3,23,18,ref|NC_001145|,922541,922741
YJR025C,201,1,0.004975124378109453,0.004975124378109453,1,0,0,0,-,4,12,5,13,15,7,21,35,ref|NC_001142|,471959,471759
YMR220W,201,1,0.004975124378109453,0.004975124378109453,1,0,0,0,+,14,22,14,39,28,11,50,78,ref|NC_001145|,712139,712339
YJR023C,201,1,0.004975124378109453,0.004975124378109453,1,0,0,0,-,9,4,7,4,8,3,20,15,ref|NC_001142|,470305,470105
YJR022W,201,1,0.004975124378109453,0.004975124378109453,1,0,0,0,+,4,8,3,9,5,7,15,21,ref|NC_001142|,469684,469884
YJR020W,201,1,0.004975124378109453,0.004975124378109453,1,0,0,0,+,9,5,0,5,9,4,14,18,ref|NC_001142|,467155,467355
YMR218C,201,1,0.004975124378109453,0.004975124378109453,0,1,0,0,-,51,54,21,81,93,28,126,202,ref|NC_001145|,706987,706787
YKL116C,201,1,0.004975124378109453,0.004975124378109453,0,1,0,0,-,15,27,10,26,42,23,52,91,ref|NC_001143|,223230,223030
YMR217W,201,1,0.004975124378109453,0.004975124378109453,0,1,0,0,+,28,27,15,40,48,15,70,103,ref|NC_001145|,701656,701856
YMR215W,201,1,0.004975124378109453,0.004975124378109453,0,1,0,0,+,43,36,8,20,44,16,87,80,ref|NC_001145|,696633,696833
YMR228W,201,1,0.004975124378109453,0.004975124378109453,1,0,0,0,+,19,17,4,22,24,9,40,55,ref|NC_001145|,724482,724682
YJR051W,201,1,0.004975124378109453,0.004975124378109453,0,1,0,0,+,23,32,11,29,39,13,66,81,ref|NC_001142|,529695,529895
YKL167C,201,1,0.004975124378109453,0.004975124378109453,1,0,0,0,-,6,4,1,15,12,3,11,30,ref|NC_001143|,134254,134054
YKL150W,201,1,0.004975124378109453,0.004975124378109453,1,0,0,0,+,15,24,3,15,22,6,42,43,ref|NC_001143|,166161,166361
YKL165C,201,1,0.004975124378109453,0.004975124378109453,1,0,0,0,-,45,70,18,45,56,13,133,114,ref|NC_001143|,140848,140648
YKL164C,201,1,0.004975124378109453,0.004975124378109453,0,1,0,0,-,16,21,5,7,17,3,42,27,ref|NC_001143|,143279,143079
YKL162C-A,201,1,0.004975124378109453,0.004975124378109453,0,1,0,0,-,4,3,1,3,2,2,8,7,ref|NC_001143|,146174,145974
YMR306W,201,1,0.004975124378109453,0.004975124378109453,1,0,0,0,+,85,97,60,107,90,50,242,247,ref|NC_001145|,881059,881259
YMR306C-A,201,1,0.004975124378109453,0.004975124378109453,1,0,0,0,-,5,7,5,5,3,7,17,15,ref|NC_001145|,886672,886472
YJR082C,201,1,0.004975124378109453,0.004975124378109453,1,0,0,0,-,4,10,1,8,11,2,15,21,ref|NC_001142|,583038,582838
YKL160W,201,1,0.004975124378109453,0.004975124378109453,0,1,0,0,+,4,9,4,17,15,7,17,39,ref|NC_001143|,153164,153364
YJR079W,201,1,0.004975124378109453,0.004975124378109453,1,0,0,0,+,24,19,10,16,26,10,53,52,ref|NC_001142|,580105,580305
YJR078W,201,1,0.004975124378109453,0.004975124378109453,1,0,0,0,+,14,11,17,29,22,18,42,69,ref|NC_001142|,578760,578960
YKL155C,201,1,0.004975124378109453,0.004975124378109453,1,0,0,0,-,21,42,12,57,45,10,75,112,ref|NC_001143|,161497,161297
YJR074W,201,1,0.004975124378109453,0.004975124378109453,0,1,0,0,+,8,14,10,17,12,6,32,35,ref|NC_001142|,572979,573179
YKL151C,201,1,0.004975124378109453,0.004975124378109453,0,1,0,0,-,10,16,7,32,26,11,33,69,ref|NC_001143|,166035,165835
YJR073C,201,1,0.004975124378109453,0.004975124378109453,0,1,0,0,-,10,11,7,10,9,5,28,24,ref|NC_001142|,573835,573635
YKL149C,201,1,0.004975124378109453,0.004975124378109453,0,1,0,0,-,15,27,8,32,27,14,50,73,ref|NC_001143|,169004,168804
YJR052W,201,1,0.004975124378109453,0.004975124378109453,1,0,0,0,+,23,37,12,50,59,20,72,129,ref|NC_001142|,531900,532100
YJR065C,201,1,0.004975124378109453,0.004975124378109453,0,1,0,0,-,24,32,11,37,19,6,67,62,ref|NC_001142|,559310,559110
YKL148C,201,1,0.004975124378109453,0.004975124378109453,1,0,0,0,-,28,26,16,51,37,13,70,101,ref|NC_001143|,171406,171206
YJR064W,201,1,0.004975124378109453,0.004975124378109453,1,0,0,0,+,20,29,16,45,46,13,65,104,ref|NC_001142|,555778,555978
YJR061W,201,1,0.004975124378109453,0.004975124378109453,0,1,0,0,+,42,59,21,74,71,37,122,182,ref|NC_001142|,550411,550611
YMR235C,201,1,0.004975124378109453,0.004975124378109453,1,0,0,0,-,18,16,14,26,43,17,48,86,ref|NC_001145|,742877,742677
YKL143W,201,1,0.004975124378109453,0.004975124378109453,1,0,0,0,+,15,22,12,57,52,19,49,128,ref|NC_001143|,176627,176827
YJR059W,201,1,0.004975124378109453,0.004975124378109453,1,0,0,0,+,32,47,20,53,50,30,99,133,ref|NC_001142|,545612,545812
YJR057W,201,1,0.004975124378109453,0.004975124378109453,1,0,0,0,+,8,11,6,14,17,10,25,41,ref|NC_001142|,543955,544155
YJR056C,201,1,0.004975124378109453,0.004975124378109453,1,0,0,0,-,7,18,4,14,19,9,29,42,ref|NC_001142|,542803,542603
YMR230W-A,201,1,0.004975124378109453,0.004975124378109453,0,1,0,0,+,3,5,2,3,0,1,10,4,ref|NC_001145|,733168,733368
YMR315W,201,1,0.004975124378109453,0.004975124378109453,0,1,0,0,+,14,15,11,23,27,9,40,59,ref|NC_001145|,902578,902778
YJR054W,201,1,0.004975124378109453,0.004975124378109453,1,0,0,0,+,27,29,15,26,38,18,71,82,ref|NC_001142|,535854,536054
YMR230W,201,1,0.004975124378109453,0.004975124378109453,0,1,0,0,+,3,15,5,22,22,7,23,51,ref|NC_001145|,732261,732461
YJL150W,201,1,0.004975124378109453,0.004975124378109453,1,0,0,0,+,7,9,2,8,1,2,18,11,ref|NC_001142|,137023,137223
YJL151C,201,1,0.004975124378109453,0.004975124378109453,0,1,0,0,-,6,8,2,5,11,7,16,23,ref|NC_001142|,136906,136706
YKR029C,201,1,0.004975124378109453,0.004975124378109453,1,0,0,0,-,23,49,15,68,54,21,87,143,ref|NC_001143|,499938,499738
YLR057W,201,1,0.004975124378109453,0.004975124378109453,1,0,0,0,+,38,55,28,63,55,41,121,159,ref|NC_001144|,255141,255341
YNL180C,201,1,0.004975124378109453,0.004975124378109453,0,1,0,0,-,14,21,4,25,16,14,39,55,ref|NC_001146|,301014,300814
YLR044C,201,1,0.004975124378109453,0.004975124378109453,1,0,0,0,-,29,30,18,28,53,14,77,95,ref|NC_001144|,234389,234189
YLR045C,201,1,0.004975124378109453,0.004975124378109453,1,0,0,0,-,28,46,25,86,54,34,99,174,ref|NC_001144|,237803,237603
YIL040W,201,1,0.004975124378109453,0.004975124378109453,0,1,0,0,+,6,11,3,4,8,1,20,13,ref|NC_001141|,277614,277814
YMR086C-A,201,1,0.004975124378109453,0.004975124378109453,0,1,0,0,-,8,4,2,6,3,7,14,16,ref|NC_001145|,442464,442264
YLR050C,201,1,0.004975124378109453,0.0,0,0,0,1,-,6,12,8,4,7,4,26,15,ref|NC_001144|,246369,246169
YNL178W,201,1,0.004975124378109453,0.004975124378109453,1,0,0,0,+,12,22,4,30,23,4,38,57,ref|NC_001146|,302562,302762
YIL043C,201,1,0.004975124378109453,0.004975124378109453,0,1,0,0,-,11,18,12,18,19,5,41,42,ref|NC_001141|,275087,274887
YIL044C,201,1,0.004975124378109453,0.004975124378109453,0,1,0,0,-,14,24,7,16,19,12,45,47,ref|NC_001141|,274033,273833
YLR051C,201,1,0.004975124378109453,0.004975124378109453,0,1,0,0,-,7,8,4,33,18,8,19,59,ref|NC_001144|,247111,246911
YIL046W-A,201,1,0.004975124378109453,0.004975124378109453,1,0,0,0,+,1,1,1,1,3,0,3,4,ref|NC_001141|,268209,268409
YIL047C-A,201,1,0.004975124378109453,0.004975124378109453,0,1,0,0,-,3,10,2,6,13,4,15,23,ref|NC_001141|,265567,265367
YLR053C,201,1,0.004975124378109453,0.004975124378109453,0,1,0,0,-,5,5,2,12,10,4,12,26,ref|NC_001144|,248538,248338
YNL175C,201,1,0.004975124378109453,0.004975124378109453,0,1,0,0,-,15,18,15,50,25,21,48,96,ref|NC_001146|,308748,308548
YIL035C,201,1,0.004975124378109453,0.004975124378109453,0,1,0,0,-,13,26,7,27,27,17,46,71,ref|NC_001141|,289121,288921
YIL054W,201,1,0.004975124378109453,0.004975124378109453,0,1,0,0,+,8,10,1,1,7,3,19,11,ref|NC_001141|,254443,254643
YLR062C,201,1,0.004975124378109453,0.004975124378109453,0,1,0,0,-,19,8,7,6,6,5,34,17,ref|NC_001144|,264054,263854
YMR084W,201,1,0.004975124378109453,0.004975124378109453,1,0,0,0,+,9,10,10,14,16,8,29,38,ref|NC_001145|,436528,436728
YLR070C,201,1,0.004975124378109453,0.004975124378109453,0,1,0,0,-,11,23,14,29,20,14,48,63,ref|NC_001144|,275311,275111
YMR078C,201,1,0.004975124378109453,0.004975124378109453,0,1,0,0,-,25,41,14,51,52,25,80,128,ref|NC_001145|,424835,424635
YLR072W,201,1,0.004975124378109453,0.004975124378109453,1,0,0,0,+,28,41,20,41,43,27,89,111,ref|NC_001144|,278696,278896
YMR077C,201,1,0.004975124378109453,0.004975124378109453,0,1,0,0,-,7,14,3,23,16,10,24,49,ref|NC_001145|,422292,422092
YLR075W,201,1,0.004975124378109453,0.0,0,0,0,1,+,13,10,6,33,9,5,29,47,ref|NC_001144|,282518,282718
YIL067C,201,1,0.004975124378109453,0.004975124378109453,0,1,0,0,-,29,31,13,40,44,21,73,105,ref|NC_001141|,237919,237719
YIL068C,201,1,0.004975124378109453,0.004975124378109453,0,1,0,0,-,26,47,19,68,62,27,92,157,ref|NC_001141|,235633,235433
YLR080W,201,1,0.004975124378109453,0.004975124378109453,1,0,0,0,+,10,23,9,45,44,12,42,101,ref|NC_001144|,287798,287998
YNL165W,201,1,0.004975124378109453,0.004975124378109453,1,0,0,0,+,19,22,12,28,27,16,53,71,ref|NC_001146|,323606,323806
YMR074C,201,1,0.004975124378109453,0.004975124378109453,0,1,0,0,-,6,8,3,13,13,7,17,33,ref|NC_001145|,413869,413669
YIL036W,201,1,0.004975124378109453,0.004975124378109453,1,0,0,0,+,31,35,12,39,41,23,78,103,ref|NC_001141|,285398,285598
YLR043C,201,1,0.004975124378109453,0.004975124378109453,0,1,0,0,-,5,4,3,4,8,3,12,15,ref|NC_001144|,232140,231940
YIL069C,201,1,0.004975124378109453,0.004975124378109453,0,1,0,0,-,17,7,8,24,15,4,32,43,ref|NC_001141|,232700,232500
YNL191W,201,1,0.004975124378109453,0.004975124378109453,0,1,0,0,+,15,17,9,36,16,15,41,67,ref|NC_001146|,280239,280439
YLL002W,201,1,0.004975124378109453,0.004975124378109453,0,1,0,0,+,19,31,9,36,17,15,59,68,ref|NC_001144|,146137,146337
YLL001W,201,1,0.004975124378109453,0.004975124378109453,0,1,0,0,+,36,41,19,59,51,30,96,140,ref|NC_001144|,147723,147923
YMR109W,201,1,0.004975124378109453,0.004975124378109453,0,1,0,0,+,57,65,15,95,78,29,137,202,ref|NC_001145|,486446,486646
YIL009C-A,201,1,0.004975124378109453,0.004975124378109453,0,1,0,0,-,10,13,7,6,12,8,30,26,ref|NC_001141|,336312,336112
YLR004C,201,1,0.004975124378109453,0.004975124378109453,1,0,0,0,-,30,27,13,29,21,14,70,64,ref|NC_001144|,159659,159459
YMR106C,201,1,0.004975124378109453,0.004975124378109453,1,0,0,0,-,28,34,17,57,47,21,79,125,ref|NC_001145|,480296,480096
YIL013C,201,1,0.004975124378109453,0.004975124378109453,1,0,0,0,-,82,90,33,74,85,27,205,186,ref|NC_001141|,332542,332342
YNL194C,201,1,0.004975124378109453,0.004975124378109453,1,0,0,0,-,16,19,7,19,12,3,42,34,ref|NC_001146|,273715,273515
YNL193W,201,1,0.004975124378109453,0.004975124378109453,0,1,0,0,+,38,23,14,47,47,20,75,114,ref|NC_001146|,274215,274415
YIL016W,201,1,0.004975124378109453,0.004975124378109453,0,1,0,0,+,7,4,5,14,14,5,16,33,ref|NC_001141|,321109,321309
YLR017W,201,1,0.004975124378109453,0.004975124378109453,1,0,0,0,+,16,15,8,27,14,13,39,54,ref|NC_001144|,177500,177700
YLR019W,201,1,0.004975124378109453,0.004975124378109453,0,1,0,0,+,16,26,14,37,24,17,56,78,ref|NC_001144|,179882,180082
YLR020C,201,1,0.004975124378109453,0.004975124378109453,1,0,0,0,-,16,24,8,39,46,11,48,96,ref|NC_001144|,183555,183355
YIL020C,201,1,0.004975124378109453,0.004975124378109453,0,1,0,0,-,6,9,5,20,20,10,20,50,ref|NC_001141|,314971,314771
YMR261C,201,1,0.004975124378109453,0.004975124378109453,1,0,0,0,-,57,68,36,77,79,26,161,182,ref|NC_001145|,793639,793439
YMR099C,201,1,0.004975124378109453,0.004975124378109453,1,0,0,0,-,12,19,5,17,25,10,36,52,ref|NC_001145|,464950,464750
YLR026C,201,1,0.004975124378109453,0.004975124378109453,1,0,0,0,-,11,22,7,28,15,13,40,56,ref|NC_001144|,196664,196464
YIL021W,201,1,0.004975124378109453,0.004975124378109453,0,1,0,0,+,12,16,11,23,23,15,39,61,ref|NC_001141|,312743,312943
YLR031W,201,1,0.004975124378109453,0.004975124378109453,1,0,0,0,+,14,9,3,26,14,5,26,45,ref|NC_001144|,204125,204325
YIL023C,201,1,0.004975124378109453,0.004975124378109453,1,0,0,0,-,22,21,9,11,21,11,52,43,ref|NC_001141|,310684,310484
YLR032W,201,1,0.004975124378109453,0.004975124378109453,0,1,0,0,+,49,67,23,117,85,32,139,234,ref|NC_001144|,204891,205091
YIL024C,201,1,0.004975124378109453,0.004975124378109453,0,1,0,0,-,7,14,3,14,10,6,24,30,ref|NC_001141|,310515,310315
YMR097C,201,1,0.004975124378109453,0.004975124378109453,1,0,0,0,-,12,19,6,24,28,10,37,62,ref|NC_001145|,460680,460480
YLR034C,201,1,0.004975124378109453,0.004975124378109453,1,0,0,0,-,24,22,9,11,23,8,55,42,ref|NC_001144|,212198,211998
YNL187W,201,1,0.004975124378109453,0.004975124378109453,0,1,0,0,+,14,16,9,26,18,17,39,61,ref|NC_001146|,287685,287885
YMR096W,201,1,0.004975124378109453,0.004975124378109453,1,0,0,0,+,8,14,3,22,27,7,25,56,ref|NC_001145|,456449,456649
YMR092C,201,1,0.004975124378109453,0.004975124378109453,0,1,0,0,-,31,44,11,28,49,11,86,88,ref|NC_001145|,453658,453458
YNL184C,201,1,0.004975124378109453,0.004975124378109453,1,0,0,0,-,7,5,3,4,4,4,15,12,ref|NC_001146|,292983,292783
YMR073C,201,1,0.004975124378109453,0.004975124378109453,0,1,0,0,-,6,13,8,12,11,8,27,31,ref|NC_001145|,413013,412813
YLR084C,201,1,0.004975124378109453,0.004975124378109453,1,0,0,0,-,70,74,31,48,80,33,175,161,ref|NC_001144|,300351,300151
YMR111C,201,1,0.004975124378109453,0.004975124378109453,1,0,0,0,-,16,33,10,54,25,16,59,95,ref|NC_001145|,494002,493802
YIL116W,201,1,0.004975124378109453,0.004975124378109453,0,1,0,0,+,16,13,10,28,28,8,39,64,ref|NC_001141|,142794,142994
YMR058W,201,1,0.004975124378109453,0.004975124378109453,0,1,0,0,+,29,39,19,29,49,26,87,104,ref|NC_001145|,388678,388878
YIL107C,201,1,0.004975124378109453,0.004975124378109453,1,0,0,0,-,36,42,23,72,59,23,101,154,ref|NC_001141|,166039,165839
YMR057C,201,1,0.004975124378109453,0.004975124378109453,1,0,0,0,-,5,3,9,6,5,5,17,16,ref|NC_001145|,388830,388630
YMR056C,201,1,0.004975124378109453,0.004975124378109453,0,1,0,0,-,17,20,9,24,13,7,46,44,ref|NC_001145|,388462,388262
YLR126C,201,1,0.004975124378109453,0.004975124378109453,0,1,0,0,-,9,19,5,20,23,5,33,48,ref|NC_001144|,395718,395518
YNL147W,201,1,0.004975124378109453,0.004975124378109453,0,1,0,0,+,8,6,2,7,14,3,16,24,ref|NC_001146|,350473,350673
YNL146C-A,201,1,0.004975124378109453,0.004975124378109453,0,1,0,0,-,2,6,2,4,5,0,10,9,ref|NC_001146|,351680,351480
YIL112W,201,1,0.004975124378109453,0.004975124378109453,1,0,0,0,+,31,47,26,114,91,43,104,248,ref|NC_001141|,151454,151654
YNL146W,201,1,0.004975124378109453,0.004975124378109453,0,1,0,0,+,3,15,3,4,5,3,21,12,ref|NC_001146|,351463,351663
YMR055C,201,1,0.004975124378109453,0.004975124378109453,0,1,0,0,-,15,24,9,21,20,6,48,47,ref|NC_001145|,387165,386965
YMR053C,201,1,0.004975124378109453,0.004975124378109453,0,1,0,0,-,39,37,19,69,65,23,95,157,ref|NC_001145|,382998,382798
YIL115W-A,201,1,0.004975124378109453,0.004975124378109453,1,0,0,0,+,7,10,3,4,7,3,20,14,ref|NC_001141|,144168,144368
YLR130C,201,1,0.004975124378109453,0.004975124378109453,0,1,0,0,-,34,34,18,21,16,16,86,53,ref|NC_001144|,404307,404107
YIL118W,201,1,0.004975124378109453,0.004975124378109453,1,0,0,0,+,7,16,6,11,18,10,29,39,ref|NC_001141|,139491,139691
YIL105C,201,1,0.004975124378109453,0.004975124378109453,1,0,0,0,-,27,50,22,36,42,21,99,99,ref|NC_001141|,169873,169673
YMR052W,201,1,0.004975124378109453,0.004975124378109453,0,1,0,0,+,8,14,5,18,14,9,27,41,ref|NC_001145|,379466,379666
YIL119C,201,1,0.004975124378109453,0.004975124378109453,0,1,0,0,-,15,29,10,22,16,9,54,47,ref|NC_001141|,138195,137995
YIL120W,201,1,0.004975124378109453,0.004975124378109453,0,1,0,0,+,30,26,13,33,28,10,69,71,ref|NC_001141|,134317,134517
YIL121W,201,1,0.004975124378109453,0.004975124378109453,1,0,0,0,+,26,31,13,36,19,13,70,68,ref|NC_001141|,132125,132325
YLR135W,201,1,0.004975124378109453,0.004975124378109453,1,0,0,0,+,21,47,15,62,62,33,83,157,ref|NC_001144|,413117,413317
YLR136C,201,1,0.004975124378109453,0.004975124378109453,0,1,0,0,-,9,22,6,25,12,10,37,47,ref|NC_001144|,416859,416659
YMR049C,201,1,0.004975124378109453,0.004975124378109453,1,0,0,0,-,34,35,17,61,77,38,86,176,ref|NC_001145|,370686,370486
YLR141W,201,1,0.004975124378109453,0.004975124378109453,0,1,0,0,+,8,13,13,27,17,25,34,69,ref|NC_001144|,423544,423744
YNL144C,201,1,0.004975124378109453,0.004975124378109453,1,0,0,0,-,37,34,21,59,54,41,92,154,ref|NC_001146|,355142,354942
YLR143W,201,1,0.004975124378109453,0.004975124378109453,1,0,0,0,+,24,48,13,55,43,16,85,114,ref|NC_001144|,427196,427396
YLR147C,201,1,0.004975124378109453,0.004975124378109453,1,0,0,0,-,2,6,4,9,7,2,12,18,ref|NC_001144|,434594,434394
YNL144W-A,201,1,0.004975124378109453,0.004975124378109453,1,0,0,0,+,3,0,3,0,4,1,6,5,ref|NC_001146|,352961,353161
YLR149C,201,1,0.004975124378109453,0.004975124378109453,0,1,0,0,-,38,48,18,44,48,28,104,120,ref|NC_001144|,439923,439723
YIL106W,201,1,0.004975124378109453,0.004975124378109453,1,0,0,0,+,15,20,4,17,21,10,39,48,ref|NC_001141|,166201,166401
YNL149C,201,1,0.004975124378109453,0.004975124378109453,1,0,0,0,-,3,2,3,19,9,3,8,31,ref|NC_001146|,350502,350302
YIL071W-A,201,1,0.004975124378109453,0.004975124378109453,1,0,0,0,+,10,17,8,5,10,2,35,17,ref|NC_001141|,228450,228650
YNL158W,201,1,0.004975124378109453,0.004975124378109453,0,1,0,0,+,8,17,7,10,10,5,32,25,ref|NC_001146|,339512,339712
YMR070W,201,1,0.004975124378109453,0.004975124378109453,0,1,0,0,+,18,38,8,12,13,17,64,42,ref|NC_001145|,408857,409057
YLR088W,201,1,0.004975124378109453,0.004975124378109453,1,0,0,0,+,32,31,20,28,43,15,83,86,ref|NC_001144|,315845,316045
YLR090W,201,1,0.004975124378109453,0.004975124378109453,0,1,0,0,+,17,32,9,38,34,25,58,97,ref|NC_001144|,320512,320712
YLR091W,201,1,0.004975124378109453,0.004975124378109453,0,1,0,0,+,17,17,3,19,12,12,37,43,ref|NC_001144|,322154,322354
YLR092W,201,1,0.004975124378109453,0.004975124378109453,0,1,0,0,+,50,54,24,54,49,19,128,122,ref|NC_001144|,323444,323644
YIL077C,201,1,0.004975124378109453,0.004975124378109453,0,1,0,0,-,9,17,7,22,20,14,33,56,ref|NC_001141|,216590,216390
YIL079C,201,1,0.004975124378109453,0.004975124378109453,1,0,0,0,-,6,20,7,29,23,18,33,70,ref|NC_001141|,212327,212127
YNL161W,201,1,0.004975124378109453,0.004975124378109453,1,0,0,0,+,23,49,10,62,41,15,82,118,ref|NC_001146|,332357,332557
YNL160W,201,1,0.004975124378109453,0.004975124378109453,0,1,0,0,+,31,22,8,10,17,9,61,36,ref|NC_001146|,336390,336590
YIL085C,201,1,0.004975124378109453,0.004975124378109453,1,0,0,0,-,17,23,18,46,37,14,58,97,ref|NC_001141|,202813,202613
YLR099W-A,201,1,0.004975124378109453,0.004975124378109453,1,0,0,0,+,2,7,3,7,3,5,12,15,ref|NC_001144|,341225,341425
YLR100W,201,1,0.004975124378109453,0.004975124378109453,1,0,0,0,+,18,14,8,22,27,9,40,58,ref|NC_001144|,341683,341883
YMR065W,201,1,0.004975124378109453,0.004975124378109453,0,1,0,0,+,27,34,5,30,47,24,66,101,ref|NC_001145|,399602,399802
YNL157W,201,1,0.004975124378109453,0.004975124378109453,0,1,0,0,+,4,6,7,12,8,7,17,27,ref|NC_001146|,339519,339719
YLR120W-A,201,1,0.004975124378109453,0.004975124378109453,1,0,0,0,+,3,0,1,2,2,1,4,5,ref|NC_001144|,388572,388772
YLR103C,201,1,0.004975124378109453,0.004975124378109453,1,0,0,0,-,32,37,17,59,44,32,86,135,ref|NC_001144|,346134,345934
YMR064W,201,1,0.004975124378109453,0.004975124378109453,0,1,0,0,+,10,30,10,35,33,19,50,87,ref|NC_001145|,397803,398003
YIL092W,201,1,0.004975124378109453,0.004975124378109453,0,1,0,0,+,31,27,12,43,46,26,70,115,ref|NC_001141|,188871,189071
YIL093C,201,1,0.004975124378109453,0.004975124378109453,0,1,0,0,-,7,7,8,26,17,11,22,54,ref|NC_001141|,188993,188793
YIL094C,201,1,0.004975124378109453,0.004975124378109453,0,1,0,0,-,22,19,10,24,21,6,51,51,ref|NC_001141|,187797,187597
YNL155W,201,1,0.004975124378109453,0.004975124378109453,0,1,0,0,+,13,13,7,29,18,6,33,53,ref|NC_001146|,342312,342512
YLR108C,201,1,0.004975124378109453,0.004975124378109453,0,1,0,0,-,25,26,12,28,32,17,63,77,ref|NC_001144|,368284,368084
YLR111W,201,1,0.004975124378109453,0.004975124378109453,1,0,0,0,+,5,2,1,3,6,3,8,12,ref|NC_001144|,370291,370491
YLR114C,201,1,0.004975124378109453,0.004975124378109453,1,0,0,0,-,30,47,15,56,88,38,92,182,ref|NC_001144|,377421,377221
YLR116W,201,1,0.004975124378109453,0.004975124378109453,1,0,0,0,+,10,28,14,39,22,11,52,72,ref|NC_001144|,380721,380921
YLR119W,201,1,0.004975124378109453,0.004975124378109453,1,0,0,0,+,3,17,1,23,11,7,21,41,ref|NC_001144|,385434,385634
YNL151C,201,1,0.004975124378109453,0.004975124378109453,1,0,0,0,-,6,8,4,23,30,9,18,62,ref|NC_001146|,348688,348488
YNL150W,201,1,0.004975124378109453,0.004975124378109453,1,0,0,0,+,18,8,4,7,3,3,30,13,ref|NC_001146|,349151,349351
YIL008W,201,1,0.004975124378109453,0.004975124378109453,0,1,0,0,+,5,8,2,8,8,6,15,22,ref|NC_001141|,342390,342590
YNL198C,201,1,0.004975124378109453,0.004975124378109453,0,1,0,0,-,9,9,0,5,4,4,18,13,ref|NC_001146|,266916,266716
