gene_name,gene_id,feature_type,range,strand,repeat_mask,chromosome,start,end,feature_length
YHR020W,id002,five_prime_UTR,chrVIII:143853-143996,+,none,chrVIII,143853,143996,143
YHR021C,id001,five_prime_UTR,chrVIII:148669-148944,-,none,chrVIII,148669,148944,275
YHR022C,id001,five_prime_UTR,chrVIII:150345-151155,-,none,chrVIII,150345,151155,810
YHR022C-A,id001,five_prime_UTR,chrVIII:151306-151341,-,none,chrVIII,151306,151341,35
YHR024C,id001,five_prime_UTR,chrVIII:159192-159272,-,none,chrVIII,159192,159272,80
YHR025W,id001,five_prime_UTR,chrVIII:159393-159438,+,none,chrVIII,159393,159438,45
YHR026W,id001,five_prime_UTR,chrVIII:160697-160844,+,none,chrVIII,160697,160844,147
YHR027C,id001,five_prime_UTR,chrVIII:164711-164780,-,none,chrVIII,164711,164780,69
YHR028C,id001,five_prime_UTR,chrVIII:167434-167561,-,none,chrVIII,167434,167561,127
YHR028W-A,id001,five_prime_UTR,chrVIII:167167-167352,+,none,chrVIII,167167,167352,185
YHR029C,id001,five_prime_UTR,chrVIII:168561-168623,-,none,chrVIII,168561,168623,62
YHR030C,id003,five_prime_UTR,chrVIII:170344-170521,-,none,chrVIII,170344,170521,177
YHR031C,id002,five_prime_UTR,chrVIII:172970-173011,-,none,chrVIII,172970,173011,41
YHR032W-A,id001,five_prime_UTR,chrVIII:173469-175195,+,none,chrVIII,173469,175195,1726
YHR033W,id001,five_prime_UTR,chrVIII:175525-175548,+,none,chrVIII,175525,175548,23
YHR034C,id002,five_prime_UTR,chrVIII:177999-178042,-,none,chrVIII,177999,178042,43
YHR035W,id001,five_prime_UTR,chrVIII:177092-178219,+,none,chrVIII,177092,178219,1127
YHR036W,id001,five_prime_UTR,chrVIII:180217-180345,+,none,chrVIII,180217,180345,128
YHR037W,id004,five_prime_UTR,chrVIII:181913-181977,+,none,chrVIII,181913,181977,64
YHR038W,id001,five_prime_UTR,chrVIII:183981-184066,+,none,chrVIII,183981,184066,85
YHR039C,id002,five_prime_UTR,chrVIII:186809-186932,-,none,chrVIII,186809,186932,123
YHR039C-A,id001,five_prime_UTR,chrVIII:187679-187745,-,none,chrVIII,187679,187745,66
YHR040W,id001,five_prime_UTR,chrVIII:187721-187924,+,none,chrVIII,187721,187924,203
YHR041C,id001,five_prime_UTR,chrVIII:189864-190064,-,none,chrVIII,189864,190064,200
YHR042W,id001,five_prime_UTR,chrVIII:190465-190543,+,none,chrVIII,190465,190543,78
YHR043C,id001,five_prime_UTR,chrVIII:193545-193683,-,none,chrVIII,193545,193683,138
YHR044C,id001,five_prime_UTR,chrVIII:194808-195221,-,none,chrVIII,194808,195221,413
YHR045W,id002,five_prime_UTR,chrVIII:195407-195551,+,none,chrVIII,195407,195551,144
YHR046C,id001,five_prime_UTR,chrVIII:198285-198406,-,none,chrVIII,198285,198406,121
YHR047C,id002,five_prime_UTR,chrVIII:201310-201430,-,none,chrVIII,201310,201430,120
YHR048W,id001,five_prime_UTR,chrVIII:204511-204607,+,none,chrVIII,204511,204607,96
YHR049C-A,id001,five_prime_UTR,chrVIII:207530-208107,-,none,chrVIII,207530,208107,577
YHR049W,id002,five_prime_UTR,chrVIII:206420-206462,+,none,chrVIII,206420,206462,42
YHR050W,id002,five_prime_UTR,chrVIII:207455-207654,+,none,chrVIII,207455,207654,199
YHR050W-A,id001,five_prime_UTR,chrVIII:208896-209475,+,none,chrVIII,208896,209475,579
YHR051W,id001,five_prime_UTR,chrVIII:209510-209705,+,none,chrVIII,209510,209705,195
YHR052W,id001,five_prime_UTR,chrVIII:210782-210848,+,none,chrVIII,210782,210848,66
YHR056W-A,id001,five_prime_UTR,chrVIII:217199-217406,+,none,chrVIII,217199,217406,207
YHR057C,id001,five_prime_UTR,chrVIII:218843-219882,-,none,chrVIII,218843,219882,1039
YHR058C,id001,five_prime_UTR,chrVIII:219884-220120,-,none,chrVIII,219884,220120,236
YHR059W,id001,five_prime_UTR,chrVIII:219801-220108,+,none,chrVIII,219801,220108,307
YHR060W,id001,five_prime_UTR,chrVIII:220695-220725,+,none,chrVIII,220695,220725,30
YHR061C,id001,five_prime_UTR,chrVIII:222478-222674,-,none,chrVIII,222478,222674,196
YHR062C,id002,five_prime_UTR,chrVIII:223758-223885,-,none,chrVIII,223758,223885,127
YHR063C,id001,five_prime_UTR,chrVIII:225169-225250,-,none,chrVIII,225169,225250,81
YHR064C,id001,five_prime_UTR,chrVIII:227141-227193,-,none,chrVIII,227141,227193,52
YHR065C,id002,five_prime_UTR,chrVIII:229037-229103,-,none,chrVIII,229037,229103,66
YHR066W,id001,five_prime_UTR,chrVIII:229281-229335,+,none,chrVIII,229281,229335,54
YHR067W,id001,five_prime_UTR,chrVIII:229729-230970,+,none,chrVIII,229729,230970,1241
YHR068W,id004,five_prime_UTR,chrVIII:232054-232133,+,none,chrVIII,232054,232133,79
YHR069C,id001,five_prime_UTR,chrVIII:234658-234688,-,none,chrVIII,234658,234688,30
YHR069C-A,id001,five_prime_UTR,chrVIII:235236-236040,-,none,chrVIII,235236,236040,804
YHR070W,id001,five_prime_UTR,chrVIII:234819-234881,+,none,chrVIII,234819,234881,62
YHR071C-A,id001,five_prime_UTR,chrVIII:239230-239245,-,none,chrVIII,239230,239245,15
YHR072W,id001,five_prime_UTR,chrVIII:238982-239098,+,none,chrVIII,238982,239098,116
YHR072W-A,id003,five_prime_UTR,chrVIII:241607-241664,+,none,chrVIII,241607,241664,57
YHR073C-B,id001,five_prime_UTR,chrVIII:245502-245940,-,none,chrVIII,245502,245940,438
YHR073W-A,id001,five_prime_UTR,chrVIII:242471-242868,+,none,chrVIII,242471,242868,397
YHR074W,id002,five_prime_UTR,chrVIII:245958-246193,+,none,chrVIII,245958,246193,235
YHR075C,id001,five_prime_UTR,chrVIII:249641-249721,-,none,chrVIII,249641,249721,80
YHR076W,id001,five_prime_UTR,chrVIII:250524-251101,+,none,chrVIII,250524,251101,577
YHR077C,id001,five_prime_UTR,chrVIII:255756-255817,-,none,chrVIII,255756,255817,61
YHR078W,id002,five_prime_UTR,chrVIII:256099-256360,+,none,chrVIII,256099,256360,261
YHR079C,id001,five_prime_UTR,chrVIII:261591-261847,-,none,chrVIII,261591,261847,256
YHR080C,id001,five_prime_UTR,chrVIII:266838-267061,-,none,chrVIII,266838,267061,223
YHR081W,id001,five_prime_UTR,chrVIII:267250-267538,+,none,chrVIII,267250,267538,288
YHR082C,id001,five_prime_UTR,chrVIII:271548-272412,-,none,chrVIII,271548,272412,864
YHR083W,id001,five_prime_UTR,chrVIII:272606-272627,+,none,chrVIII,272606,272627,21
YHR084W,id002,five_prime_UTR,chrVIII:273838-274174,+,none,chrVIII,273838,274174,336
YHR085W,id001,five_prime_UTR,chrVIII:276713-276764,+,none,chrVIII,276713,276764,51
YHR086W,id002,five_prime_UTR,chrVIII:277921-278153,+,none,chrVIII,277921,278153,232
YHR087W,id001,five_prime_UTR,chrVIII:280470-280820,+,none,chrVIII,280470,280820,350
YHR088W,id002,five_prime_UTR,chrVIII:281455-281495,+,none,chrVIII,281455,281495,40
YHR089C,id001,five_prime_UTR,chrVIII:283298-283367,-,none,chrVIII,283298,283367,69
YHR090C,id001,five_prime_UTR,chrVIII:284625-284820,-,none,chrVIII,284625,284820,195
YHR091C,id003,five_prime_UTR,chrVIII:286770-286854,-,none,chrVIII,286770,286854,84
YHR092C,id001,five_prime_UTR,chrVIII:288811-289156,-,none,chrVIII,288811,289156,345
YHR094C,id001,five_prime_UTR,chrVIII:292625-293256,-,none,chrVIII,292625,293256,631
YHR097C,id001,five_prime_UTR,chrVIII:298609-298732,-,none,chrVIII,298609,298732,123
YHR098C,id001,five_prime_UTR,chrVIII:301934-302034,-,none,chrVIII,301934,302034,100
YHR100C,id001,five_prime_UTR,chrVIII:314673-314729,-,none,chrVIII,314673,314729,56
YHR101C,id001,five_prime_UTR,chrVIII:315968-316066,-,none,chrVIII,315968,316066,98
YHR102W,id001,five_prime_UTR,chrVIII:316388-316572,+,none,chrVIII,316388,316572,184
YHR103W,id001,five_prime_UTR,chrVIII:320160-320414,+,none,chrVIII,320160,320414,254
YHR104W,id001,five_prime_UTR,chrVIII:323260-323409,+,none,chrVIII,323260,323409,149
YHR105W,id002,five_prime_UTR,chrVIII:324643-324766,+,none,chrVIII,324643,324766,123
YHR106W,id001,five_prime_UTR,chrVIII:324913-325598,+,none,chrVIII,324913,325598,685
YHR107C,id001,five_prime_UTR,chrVIII:328036-328152,-,none,chrVIII,328036,328152,116
YHR108W,id001,five_prime_UTR,chrVIII:328230-328303,+,none,chrVIII,328230,328303,73
YHR109W,id001,five_prime_UTR,chrVIII:330252-330310,+,none,chrVIII,330252,330310,58
YHR110W,id001,five_prime_UTR,chrVIII:331409-332282,+,none,chrVIII,331409,332282,873
YHR111W,id001,five_prime_UTR,chrVIII:333059-333072,+,none,chrVIII,333059,333072,13
YHR112C,id002,five_prime_UTR,chrVIII:335663-336178,-,none,chrVIII,335663,336178,515
YHR113W,id001,five_prime_UTR,chrVIII:336151-336337,+,none,chrVIII,336151,336337,186
YHR116W,id001,five_prime_UTR,chrVIII:340761-341665,+,none,chrVIII,340761,341665,904
YHR117W,id001,five_prime_UTR,chrVIII:342317-342349,+,none,chrVIII,342317,342349,32
YHR118C,id002,five_prime_UTR,chrVIII:345628-345731,-,none,chrVIII,345628,345731,103
YHR119W,id001,five_prime_UTR,chrVIII:345788-346043,+,none,chrVIII,345788,346043,255
YHR121W,id001,five_prime_UTR,chrVIII:352676-352756,+,none,chrVIII,352676,352756,80
YHR122W,id003,five_prime_UTR,chrVIII:353591-353625,+,none,chrVIII,353591,353625,34
YHR123W,id001,five_prime_UTR,chrVIII:354727-354815,+,none,chrVIII,354727,354815,88
YHR126C,id001,five_prime_UTR,chrVIII:360181-360334,-,none,chrVIII,360181,360334,153
YHR127W,id001,five_prime_UTR,chrVIII:360841-360913,+,none,chrVIII,360841,360913,72
YHR128W,id002,five_prime_UTR,chrVIII:362060-362115,+,none,chrVIII,362060,362115,55
YHR129C,id002,five_prime_UTR,chrVIII:364153-364450,-,none,chrVIII,364153,364450,297
YHR130C,id001,five_prime_UTR,chrVIII:365300-366659,-,none,chrVIII,365300,366659,1359
YHR131C,id001,five_prime_UTR,chrVIII:367892-367975,-,none,chrVIII,367892,367975,83
YHR131W-A,id001,five_prime_UTR,chrVIII:367484-367747,+,none,chrVIII,367484,367747,263
YHR132C,id001,five_prime_UTR,chrVIII:369794-369870,-,none,chrVIII,369794,369870,76
YHR132W-A,id004,five_prime_UTR,chrVIII:369985-370054,+,none,chrVIII,369985,370054,69
YHR133C,id001,five_prime_UTR,chrVIII:371597-371844,-,none,chrVIII,371597,371844,247
YHR134W,id002,five_prime_UTR,chrVIII:371730-371749,+,none,chrVIII,371730,371749,19
YHR135C,id002,five_prime_UTR,chrVIII:374310-374436,-,none,chrVIII,374310,374436,126
YHR136C,id001,five_prime_UTR,chrVIII:375100-375309,-,none,chrVIII,375100,375309,209
YHR137W,id001,five_prime_UTR,chrVIII:375398-375709,+,none,chrVIII,375398,375709,311
YHR138C,id001,five_prime_UTR,chrVIII:377699-378049,-,none,chrVIII,377699,378049,350
YHR139C,id001,five_prime_UTR,chrVIII:379199-379210,-,none,chrVIII,379199,379210,11
YHR140W,id001,five_prime_UTR,chrVIII:380513-380572,+,none,chrVIII,380513,380572,59
YHR141C,id001,five_prime_UTR,chrVIII:382751-384800,-,none,chrVIII,382751,384800,2049
YHR142W,id008,five_prime_UTR,chrVIII:383244-383538,+,none,chrVIII,383244,383538,294
YHR143W,id001,five_prime_UTR,chrVIII:385232-385510,+,none,chrVIII,385232,385510,278
YHR143W-A,id001,five_prime_UTR,chrVIII:386900-387233,+,none,chrVIII,386900,387233,333
YHR144C,id004,five_prime_UTR,chrVIII:388726-388737,-,none,chrVIII,388726,388737,11
YHR146W,id001,five_prime_UTR,chrVIII:390261-390300,+,none,chrVIII,390261,390300,39
YHR147C,id001,five_prime_UTR,chrVIII:393283-393331,-,none,chrVIII,393283,393331,48
YHR148W,id003,five_prime_UTR,chrVIII:393483-393534,+,none,chrVIII,393483,393534,51
YHR149C,id002,five_prime_UTR,chrVIII:396659-396834,-,none,chrVIII,396659,396834,175
YHR150W,id001,five_prime_UTR,chrVIII:397191-397251,+,none,chrVIII,397191,397251,60
YHR151C,id002,five_prime_UTR,chrVIII:400848-401016,-,none,chrVIII,400848,401016,168
YHR152W,id001,five_prime_UTR,chrVIII:401315-401434,+,none,chrVIII,401315,401434,119
YHR153C,id001,five_prime_UTR,chrVIII:402682-402722,-,none,chrVIII,402682,402722,40
YHR154W,id001,five_prime_UTR,chrVIII:402914-402966,+,none,chrVIII,402914,402966,52
YHR156C,id001,five_prime_UTR,chrVIII:412406-412474,-,none,chrVIII,412406,412474,68
YHR157W,id001,five_prime_UTR,chrVIII:412308-412907,+,none,chrVIII,412308,412907,599
YHR159W,id001,five_prime_UTR,chrVIII:417474-417549,+,none,chrVIII,417474,417549,75
YHR160C,id001,five_prime_UTR,chrVIII:420072-420079,-,none,chrVIII,420072,420079,7
YHR161C,id001,five_prime_UTR,chrVIII:422286-422528,-,none,chrVIII,422286,422528,242
YHR162W,id001,five_prime_UTR,chrVIII:422669-423072,+,none,chrVIII,422669,423072,403
YHR163W,id004,five_prime_UTR,chrVIII:423693-423724,+,none,chrVIII,423693,423724,31
YHR166C,id001,five_prime_UTR,chrVIII:439050-439152,-,none,chrVIII,439050,439152,102
YHR167W,id004,five_prime_UTR,chrVIII:439262-439342,+,none,chrVIII,439262,439342,80
YHR168W,id001,five_prime_UTR,chrVIII:440271-440377,+,none,chrVIII,440271,440377,106
YHR169W,id001,five_prime_UTR,chrVIII:442110-442181,+,none,chrVIII,442110,442181,71
YHR170W,id001,five_prime_UTR,chrVIII:443786-443828,+,none,chrVIII,443786,443828,42
YHR171W,id001,five_prime_UTR,chrVIII:445695-445713,+,none,chrVIII,445695,445713,18
YHR172W,id001,five_prime_UTR,chrVIII:448203-448335,+,none,chrVIII,448203,448335,132
YHR174W,id001,five_prime_UTR,chrVIII:451297-451327,+,none,chrVIII,451297,451327,30
YHR175W,id001,five_prime_UTR,chrVIII:451620-452872,+,none,chrVIII,451620,452872,1252
YHR175W-A,id001,five_prime_UTR,chrVIII:452889-453558,+,none,chrVIII,452889,453558,669
YHR176W,id001,five_prime_UTR,chrVIII:454030-454229,+,none,chrVIII,454030,454229,199
YHR178W,id001,five_prime_UTR,chrVIII:459249-459299,+,none,chrVIII,459249,459299,50
YHR179W,id001,five_prime_UTR,chrVIII:462094-462502,+,none,chrVIII,462094,462502,408
YHR181W,id002,five_prime_UTR,chrVIII:467179-467228,+,none,chrVIII,467179,467228,49
YHR182C-A,id001,five_prime_UTR,chrVIII:471412-471533,-,none,chrVIII,471412,471533,121
YHR182W,id001,five_prime_UTR,chrVIII:468149-468219,+,none,chrVIII,468149,468219,70
YHR183W,id002,five_prime_UTR,chrVIII:470871-470960,+,none,chrVIII,470871,470960,89
YHR187W,id001,five_prime_UTR,chrVIII:480930-480990,+,none,chrVIII,480930,480990,60
YHR188C,id001,five_prime_UTR,chrVIII:483837-484684,-,none,chrVIII,483837,484684,847
YHR189W,id001,five_prime_UTR,chrVIII:483164-484028,+,none,chrVIII,483164,484028,864
YHR190W,id001,five_prime_UTR,chrVIII:484048-484845,+,none,chrVIII,484048,484845,797
YHR191C,id001,five_prime_UTR,chrVIII:486631-486691,-,none,chrVIII,486631,486691,60
YHR192W,id001,five_prime_UTR,chrVIII:486497-486826,+,none,chrVIII,486497,486826,329
YHR193C,id005,five_prime_UTR,chrVIII:488236-488323,-,none,chrVIII,488236,488323,87
YHR193C-A,id001,five_prime_UTR,chrVIII:489027-489109,-,none,chrVIII,489027,489109,82
YHR194W,id001,five_prime_UTR,chrVIII:488580-488657,+,none,chrVIII,488580,488657,77
YHR195W,id001,five_prime_UTR,chrVIII:490571-490747,+,none,chrVIII,490571,490747,176
YHR196W,id001,five_prime_UTR,chrVIII:491853-491931,+,none,chrVIII,491853,491931,78
YHR197W,id001,five_prime_UTR,chrVIII:493842-493896,+,none,chrVIII,493842,493896,54
YHR198C,id003,five_prime_UTR,chrVIII:497280-497280,-,none,chrVIII,497280,497280,0
YHR199C,id001,five_prime_UTR,chrVIII:498422-498853,-,none,chrVIII,498422,498853,431
YHR200W,id001,five_prime_UTR,chrVIII:499055-499079,+,none,chrVIII,499055,499079,24
YHR201C,id001,five_prime_UTR,chrVIII:501143-501780,-,none,chrVIII,501143,501780,637
YHR202W,id005,five_prime_UTR,chrVIII:502338-502388,+,none,chrVIII,502338,502388,50
YHR203C,id004,five_prime_UTR,chrVIII:505530-505683,-,none,chrVIII,505530,505683,153
YHR204W,id001,five_prime_UTR,chrVIII:506158-506319,+,none,chrVIII,506158,506319,161
YHR205W,id001,five_prime_UTR,chrVIII:508885-509363,+,none,chrVIII,508885,509363,478
YHR208W,id001,five_prime_UTR,chrVIII:516711-517532,+,none,chrVIII,516711,517532,821
YHR209W,id001,five_prime_UTR,chrVIII:519017-519437,+,none,chrVIII,519017,519437,420
YHR210C,id001,five_prime_UTR,chrVIII:521737-523538,-,none,chrVIII,521737,523538,1801
YHR216W,id001,five_prime_UTR,chrVIII:554290-554396,+,none,chrVIII,554290,554396,106
YIL001W,id001,five_prime_UTR,chrIX:353674-353940,+,none,chrIX,353674,353940,266
YIL002C,id001,five_prime_UTR,chrIX:353431-353643,-,none,chrIX,353431,353643,212
YIL002W-A,id001,five_prime_UTR,chrIX:350285-350301,+,none,chrIX,350285,350301,16
YIL003W,id002,five_prime_UTR,chrIX:348673-349122,+,none,chrIX,348673,349122,449
YIL004C,id003,five_prime_UTR,chrIX:348505-348870,-,none,chrIX,348505,348870,365
YIL005W,id002,five_prime_UTR,chrIX:345544-345692,+,none,chrIX,345544,345692,148
YIL006W,id001,five_prime_UTR,chrIX:343837-344062,+,none,chrIX,343837,344062,225
YIL007C,id001,five_prime_UTR,chrIX:343656-343861,-,none,chrIX,343656,343861,205
YIL008W,id002,five_prime_UTR,chrIX:342454-342536,+,none,chrIX,342454,342536,82
YIL009C-A,id001,five_prime_UTR,chrIX:336212-336230,-,none,chrIX,336212,336230,18
YIL009W,id002,five_prime_UTR,chrIX:338782-339344,+,none,chrIX,338782,339344,562
YIL010W,id002,five_prime_UTR,chrIX:334766-334882,+,none,chrIX,334766,334882,116
YIL011W,id001,five_prime_UTR,chrIX:333430-333727,+,none,chrIX,333430,333727,297
YIL012W,id001,five_prime_UTR,chrIX:332921-333011,+,none,chrIX,332921,333011,90
YIL014C-A,id001,five_prime_UTR,chrIX:325526-325646,-,none,chrIX,325526,325646,120
YIL014W,id001,five_prime_UTR,chrIX:325903-326103,+,none,chrIX,325903,326103,200
YIL016W,id006,five_prime_UTR,chrIX:321209-321454,+,none,chrIX,321209,321454,245
YIL017C,id001,five_prime_UTR,chrIX:320965-321057,-,none,chrIX,320965,321057,92
YIL018W,id001,five_prime_UTR,chrIX:315438-316768,+,none,chrIX,315438,316768,1330
YIL019W,id001,five_prime_UTR,chrIX:315058-315093,+,none,chrIX,315058,315093,35
YIL020C,id001,five_prime_UTR,chrIX:314820-314909,-,none,chrIX,314820,314909,89
YIL021W,id001,five_prime_UTR,chrIX:312231-312905,+,none,chrIX,312231,312905,674
YIL022W,id001,five_prime_UTR,chrIX:311047-311165,+,none,chrIX,311047,311165,118
YIL023C,id005,five_prime_UTR,chrIX:310426-310584,-,none,chrIX,310426,310584,158
YIL024C,id001,five_prime_UTR,chrIX:309171-310415,-,none,chrIX,309171,310415,1244
YIL026C,id001,five_prime_UTR,chrIX:307929-307984,-,none,chrIX,307929,307984,55
YIL027C,id001,five_prime_UTR,chrIX:304104-304162,-,none,chrIX,304104,304162,58
YIL028W,id002,five_prime_UTR,chrIX:301542-302100,+,none,chrIX,301542,302100,558
YIL029C,id001,five_prime_UTR,chrIX:301257-301377,-,none,chrIX,301257,301377,120
YIL030C,id001,five_prime_UTR,chrIX:300009-300074,-,none,chrIX,300009,300074,65
YIL030W-A,id001,five_prime_UTR,chrIX:294922-295565,+,none,chrIX,294922,295565,643
YIL031W,id001,five_prime_UTR,chrIX:292463-292633,+,none,chrIX,292463,292633,170
YIL033C,id002,five_prime_UTR,chrIX:291669-291966,-,none,chrIX,291669,291966,297
YIL034C,id001,five_prime_UTR,chrIX:290089-290597,-,none,chrIX,290089,290597,508
YIL035C,id003,five_prime_UTR,chrIX:288908-289079,-,none,chrIX,288908,289079,171
YIL036W,id001,five_prime_UTR,chrIX:285498-285666,+,none,chrIX,285498,285666,168
YIL039W,id005,five_prime_UTR,chrIX:278213-278426,+,none,chrIX,278213,278426,213
YIL040W,id001,five_prime_UTR,chrIX:277597-277723,+,none,chrIX,277597,277723,126
YIL041W,id001,five_prime_UTR,chrIX:276503-276525,+,none,chrIX,276503,276525,22
YIL042C,id001,five_prime_UTR,chrIX:276292-276366,-,none,chrIX,276292,276366,74
YIL043C,id001,five_prime_UTR,chrIX:274926-274987,-,none,chrIX,274926,274987,61
YIL044C,id001,five_prime_UTR,chrIX:273846-273933,-,none,chrIX,273846,273933,87
YIL045W,id001,five_prime_UTR,chrIX:271052-271161,+,none,chrIX,271052,271161,109
YIL046W,id001,five_prime_UTR,chrIX:268575-268651,+,none,chrIX,268575,268651,76
YIL046W-A,id001,five_prime_UTR,chrIX:267812-268309,+,none,chrIX,267812,268309,497
YIL047C-A,id001,five_prime_UTR,chrIX:265467-267766,-,none,chrIX,265467,267766,2299
YIL048W,id001,five_prime_UTR,chrIX:261189-261437,+,none,chrIX,261189,261437,248
YIL049W,id001,five_prime_UTR,chrIX:259939-260158,+,none,chrIX,259939,260158,219
YIL050W,id002,five_prime_UTR,chrIX:258624-258913,+,none,chrIX,258624,258913,289
YIL051C,id001,five_prime_UTR,chrIX:258280-258495,-,none,chrIX,258280,258495,215
YIL052C,id001,five_prime_UTR,chrIX:257063-257934,-,none,chrIX,257063,257934,871
YIL053W,id004,five_prime_UTR,chrIX:254994-255115,+,none,chrIX,254994,255115,121
YIL054W,id001,five_prime_UTR,chrIX:253878-254543,+,none,chrIX,253878,254543,665
YIL055C,id001,five_prime_UTR,chrIX:253925-254766,-,none,chrIX,253925,254766,841
YIL056W,id001,five_prime_UTR,chrIX:249653-249991,+,none,chrIX,249653,249991,338
YIL057C,id001,five_prime_UTR,chrIX:248396-248471,-,none,chrIX,248396,248471,75
YIL059C,id001,five_prime_UTR,chrIX:246915-247463,-,none,chrIX,246915,247463,548
YIL061C,id001,five_prime_UTR,chrIX:245559-245589,-,none,chrIX,245559,245589,30
YIL062C,id002,five_prime_UTR,chrIX:244462-244500,-,none,chrIX,244462,244500,38
YIL063C,id001,five_prime_UTR,chrIX:243744-243792,-,none,chrIX,243744,243792,48
YIL064W,id001,five_prime_UTR,chrIX:241892-241943,+,none,chrIX,241892,241943,51
YIL065C,id001,five_prime_UTR,chrIX:241775-242263,-,none,chrIX,241775,242263,488
YIL066C,id001,five_prime_UTR,chrIX:240708-241732,-,none,chrIX,240708,241732,1024
YIL067C,id003,five_prime_UTR,chrIX:237760-237819,-,none,chrIX,237760,237819,59
YIL068C,id001,five_prime_UTR,chrIX:235474-235533,-,none,chrIX,235474,235533,59
YIL069C,id002,five_prime_UTR,chrIX:232369-232600,-,none,chrIX,232369,232600,231
YIL070C,id001,five_prime_UTR,chrIX:231072-231373,-,none,chrIX,231072,231373,301
YIL071C,id001,five_prime_UTR,chrIX:229994-230024,-,none,chrIX,229994,230024,30
YIL074C,id001,five_prime_UTR,chrIX:222490-222624,-,none,chrIX,222490,222624,134
YIL075C,id001,five_prime_UTR,chrIX:220700-220768,-,none,chrIX,220700,220768,68
YIL076W,id002,five_prime_UTR,chrIX:216245-216658,+,none,chrIX,216245,216658,413
YIL077C,id001,five_prime_UTR,chrIX:215953-216495,-,none,chrIX,215953,216495,542
YIL078W,id002,five_prime_UTR,chrIX:212449-212499,+,none,chrIX,212449,212499,50
YIL079C,id001,five_prime_UTR,chrIX:212005-212227,-,none,chrIX,212005,212227,222
YIL083C,id001,five_prime_UTR,chrIX:204653-204752,-,none,chrIX,204653,204752,99
YIL084C,id001,five_prime_UTR,chrIX:203259-203301,-,none,chrIX,203259,203301,42
YIL085C,id001,five_prime_UTR,chrIX:202043-202713,-,none,chrIX,202043,202713,670
YIL087C,id001,five_prime_UTR,chrIX:200119-200362,-,none,chrIX,200119,200362,243
YIL088C,id002,five_prime_UTR,chrIX:199403-199476,-,none,chrIX,199403,199476,73
YIL089W,id001,five_prime_UTR,chrIX:195529-195599,+,none,chrIX,195529,195599,70
YIL090W,id004,five_prime_UTR,chrIX:193418-193595,+,none,chrIX,193418,193595,177
YIL091C,id003,five_prime_UTR,chrIX:193195-193250,-,none,chrIX,193195,193250,55
YIL092W,id002,five_prime_UTR,chrIX:188971-189066,+,none,chrIX,188971,189066,95
YIL093C,id005,five_prime_UTR,chrIX:188784-188893,-,none,chrIX,188784,188893,109
YIL094C,id001,five_prime_UTR,chrIX:187632-187705,-,none,chrIX,187632,187705,73
YIL095W,id001,five_prime_UTR,chrIX:183768-183937,+,none,chrIX,183768,183937,169
YIL096C,id003,five_prime_UTR,chrIX:183127-183165,-,none,chrIX,183127,183165,38
YIL097W,id002,five_prime_UTR,chrIX:180401-180427,+,none,chrIX,180401,180427,26
YIL098C,id001,five_prime_UTR,chrIX:180239-180324,-,none,chrIX,180239,180324,85
YIL101C,id001,five_prime_UTR,chrIX:177250-177366,-,none,chrIX,177250,177366,116
YIL102C-A,id001,five_prime_UTR,chrIX:173592-173718,-,none,chrIX,173592,173718,126
YIL103W,id001,five_prime_UTR,chrIX:171616-171751,+,none,chrIX,171616,171751,135
YIL104C,id002,five_prime_UTR,chrIX:171505-171562,-,none,chrIX,171505,171562,57
YIL105C,id001,five_prime_UTR,chrIX:169641-169789,-,none,chrIX,169641,169789,148
YIL106W,id001,five_prime_UTR,chrIX:166119-166415,+,none,chrIX,166119,166415,296
YIL107C,id001,five_prime_UTR,chrIX:165761-165943,-,none,chrIX,165761,165943,182
YIL108W,id004,five_prime_UTR,chrIX:160712-160887,+,none,chrIX,160712,160887,175
YIL109C,id001,five_prime_UTR,chrIX:160165-160252,-,none,chrIX,160165,160252,87
YIL110W,id001,five_prime_UTR,chrIX:155979-156045,+,none,chrIX,155979,156045,66
YIL111W,id001,five_prime_UTR,chrIX:154391-155222,+,none,chrIX,154391,155222,831
YIL112W,id001,five_prime_UTR,chrIX:151551-151595,+,none,chrIX,151551,151595,44
YIL113W,id001,five_prime_UTR,chrIX:150181-150559,+,none,chrIX,150181,150559,378
YIL114C,id001,five_prime_UTR,chrIX:149988-150045,-,none,chrIX,149988,150045,57
YIL115C,id001,five_prime_UTR,chrIX:148709-148841,-,none,chrIX,148709,148841,132
YIL116W,id001,five_prime_UTR,chrIX:142858-142928,+,none,chrIX,142858,142928,70
YIL117C,id001,five_prime_UTR,chrIX:141569-141771,-,none,chrIX,141569,141771,202
YIL118W,id001,five_prime_UTR,chrIX:139428-139752,+,none,chrIX,139428,139752,324
YIL119C,id001,five_prime_UTR,chrIX:137877-138095,-,none,chrIX,137877,138095,218
YIL121W,id005,five_prime_UTR,chrIX:132160-132244,+,none,chrIX,132160,132244,84
YIL122W,id001,five_prime_UTR,chrIX:130272-130610,+,none,chrIX,130272,130610,338
YIL123W,id001,five_prime_UTR,chrIX:127408-128151,+,none,chrIX,127408,128151,743
YIL124W,id001,five_prime_UTR,chrIX:126162-126204,+,none,chrIX,126162,126204,42
YIL125W,id001,five_prime_UTR,chrIX:122414-122689,+,none,chrIX,122414,122689,275
YIL126W,id001,five_prime_UTR,chrIX:117922-117992,+,none,chrIX,117922,117992,70
