gene_name,gene_id,feature_type,range,strand,repeat_mask,chromosome,start,end,feature_length
YHR199C,id001,three_prime_UTR,chrVIII:497405-497490,-,none,chrVIII,497405,497490,85
YHR200W,id002,three_prime_UTR,chrVIII:499885-500392,+,none,chrVIII,499885,500392,507
YHR201C,id001,three_prime_UTR,chrVIII:499887-499950,-,none,chrVIII,499887,499950,63
YHR202W,id005,three_prime_UTR,chrVIII:504196-504258,+,none,chrVIII,504196,504258,62
YHR203C,id004,three_prime_UTR,chrVIII:504346-504476,-,none,chrVIII,504346,504476,130
YHR204W,id002,three_prime_UTR,chrVIII:508709-508800,+,none,chrVIII,508709,508800,91
YHR205W,id002,three_prime_UTR,chrVIII:511837-512048,+,none,chrVIII,511837,512048,211
YHR208W,id001,three_prime_UTR,chrVIII:518713-518865,+,none,chrVIII,518713,518865,152
YHR209W,id002,three_prime_UTR,chrVIII:520312-520463,+,none,chrVIII,520312,520463,151
YHR210C,id001,three_prime_UTR,chrVIII:520487-520712,-,none,chrVIII,520487,520712,225
YHR216W,id030,three_prime_UTR,chrVIII:555967-556083,+,none,chrVIII,555967,556083,116
YIL001W,id001,three_prime_UTR,chrIX:355481-355540,+,none,chrIX,355481,355540,59
YIL002C,id004,three_prime_UTR,chrIX:350509-350591,-,none,chrIX,350509,350591,82
YIL002W-A,id002,three_prime_UTR,chrIX:350510-350824,+,none,chrIX,350510,350824,314
YIL003W,id002,three_prime_UTR,chrIX:350003-350088,+,none,chrIX,350003,350088,85
YIL004C,id003,three_prime_UTR,chrIX:347773-347946,-,none,chrIX,347773,347946,173
YIL005W,id002,three_prime_UTR,chrIX:347797-347984,+,none,chrIX,347797,347984,187
YIL006W,id004,three_prime_UTR,chrIX:345183-345396,+,none,chrIX,345183,345396,213
YIL007C,id002,three_prime_UTR,chrIX:342899-342994,-,none,chrIX,342899,342994,95
YIL008W,id002,three_prime_UTR,chrIX:342835-343054,+,none,chrIX,342835,343054,219
YIL009C-A,id002,three_prime_UTR,chrIX:335408-335666,-,none,chrIX,335408,335666,258
YIL009W,id002,three_prime_UTR,chrIX:341428-341648,+,none,chrIX,341428,341648,220
YIL010W,id002,three_prime_UTR,chrIX:335529-335716,+,none,chrIX,335529,335716,187
YIL011W,id001,three_prime_UTR,chrIX:334536-334664,+,none,chrIX,334536,334664,128
YIL012W,id001,three_prime_UTR,chrIX:333352-333679,+,none,chrIX,333352,333679,327
YIL014C-A,id001,three_prime_UTR,chrIX:325008-325212,-,none,chrIX,325008,325212,204
YIL014W,id005,three_prime_UTR,chrIX:327995-328118,+,none,chrIX,327995,328118,123
YIL016W,id006,three_prime_UTR,chrIX:321933-321992,+,none,chrIX,321933,321992,59
YIL017C,id001,three_prime_UTR,chrIX:318083-318200,-,none,chrIX,318083,318200,117
YIL018W,id001,three_prime_UTR,chrIX:317932-318032,+,none,chrIX,317932,318032,100
YIL019W,id004,three_prime_UTR,chrIX:316133-316429,+,none,chrIX,316133,316429,296
YIL020C,id001,three_prime_UTR,chrIX:313913-314035,-,none,chrIX,313913,314035,122
YIL021W,id001,three_prime_UTR,chrIX:313861-313996,+,none,chrIX,313861,313996,135
YIL022W,id003,three_prime_UTR,chrIX:312460-312776,+,none,chrIX,312460,312776,316
YIL023C,id005,three_prime_UTR,chrIX:309326-309386,-,none,chrIX,309326,309386,60
YIL024C,id001,three_prime_UTR,chrIX:308491-308602,-,none,chrIX,308491,308602,111
YIL026C,id001,three_prime_UTR,chrIX:304331-304477,-,none,chrIX,304331,304477,146
YIL027C,id001,three_prime_UTR,chrIX:303465-303679,-,none,chrIX,303465,303679,214
YIL028W,id002,three_prime_UTR,chrIX:302498-303360,+,none,chrIX,302498,303360,862
YIL029C,id001,three_prime_UTR,chrIX:300437-300829,-,none,chrIX,300437,300829,392
YIL030C,id003,three_prime_UTR,chrIX:295971-296050,-,none,chrIX,295971,296050,79
YIL030W-A,id001,three_prime_UTR,chrIX:295903-295926,+,none,chrIX,295903,295926,23
YIL031W,id002,three_prime_UTR,chrIX:295737-295847,+,none,chrIX,295737,295847,110
YIL033C,id002,three_prime_UTR,chrIX:290240-290419,-,none,chrIX,290240,290419,179
YIL034C,id001,three_prime_UTR,chrIX:289179-289226,-,none,chrIX,289179,289226,47
YIL035C,id003,three_prime_UTR,chrIX:287439-287790,-,none,chrIX,287439,287790,351
YIL036W,id002,three_prime_UTR,chrIX:287429-287598,+,none,chrIX,287429,287598,169
YIL039W,id005,three_prime_UTR,chrIX:279847-279946,+,none,chrIX,279847,279946,99
YIL040W,id001,three_prime_UTR,chrIX:278139-278231,+,none,chrIX,278139,278231,92
YIL041W,id002,three_prime_UTR,chrIX:277505-277705,+,none,chrIX,277505,277705,200
YIL042C,id001,three_prime_UTR,chrIX:274975-275108,-,none,chrIX,274975,275108,133
YIL043C,id001,three_prime_UTR,chrIX:273919-274072,-,none,chrIX,273919,274072,153
YIL044C,id001,three_prime_UTR,chrIX:272776-272950,-,none,chrIX,272776,272950,174
YIL045W,id011,three_prime_UTR,chrIX:272777-272920,+,none,chrIX,272777,272920,143
YIL046W,id001,three_prime_UTR,chrIX:270573-270723,+,none,chrIX,270573,270723,150
YIL046W-A,id002,three_prime_UTR,chrIX:268473-268474,+,none,chrIX,268473,268474,1
YIL047C-A,id005,three_prime_UTR,chrIX:264949-265099,-,none,chrIX,264949,265099,150
YIL048W,id001,three_prime_UTR,chrIX:264892-265017,+,none,chrIX,264892,265017,125
YIL049W,id001,three_prime_UTR,chrIX:260919-260985,+,none,chrIX,260919,260985,66
YIL050W,id002,three_prime_UTR,chrIX:259770-259895,+,none,chrIX,259770,259895,125
YIL051C,id001,three_prime_UTR,chrIX:257713-257843,-,none,chrIX,257713,257843,130
YIL052C,id001,three_prime_UTR,chrIX:256179-256226,-,none,chrIX,256179,256226,47
YIL053W,id004,three_prime_UTR,chrIX:255867-256034,+,none,chrIX,255867,256034,167
YIL054W,id001,three_prime_UTR,chrIX:254860-255024,+,none,chrIX,254860,255024,164
YIL055C,id001,three_prime_UTR,chrIX:251964-252042,-,none,chrIX,251964,252042,78
YIL056W,id001,three_prime_UTR,chrIX:251913-251969,+,none,chrIX,251913,251969,56
YIL057C,id001,three_prime_UTR,chrIX:247615-247902,-,none,chrIX,247615,247902,287
YIL059C,id001,three_prime_UTR,chrIX:245984-246550,-,none,chrIX,245984,246550,566
YIL061C,id001,three_prime_UTR,chrIX:244615-244657,-,none,chrIX,244615,244657,42
YIL062C,id002,three_prime_UTR,chrIX:243773-243998,-,none,chrIX,243773,243998,225
YIL063C,id001,three_prime_UTR,chrIX:242623-242761,-,none,chrIX,242623,242761,138
YIL064W,id001,three_prime_UTR,chrIX:242716-242807,+,none,chrIX,242716,242807,91
YIL065C,id001,three_prime_UTR,chrIX:241238-241308,-,none,chrIX,241238,241308,70
YIL066C,id001,three_prime_UTR,chrIX:237955-238099,-,none,chrIX,237955,238099,144
YIL067C,id003,three_prime_UTR,chrIX:235638-235724,-,none,chrIX,235638,235724,86
YIL068C,id003,three_prime_UTR,chrIX:232963-233057,-,none,chrIX,232963,233057,94
YIL069C,id002,three_prime_UTR,chrIX:231374-231553,-,none,chrIX,231374,231553,179
YIL070C,id001,three_prime_UTR,chrIX:230163-230272,-,none,chrIX,230163,230272,109
YIL071C,id002,three_prime_UTR,chrIX:228351-228660,-,none,chrIX,228351,228660,309
YIL074C,id001,three_prime_UTR,chrIX:220971-221081,-,none,chrIX,220971,221081,110
YIL075C,id006,three_prime_UTR,chrIX:217766-217863,-,none,chrIX,217766,217863,97
YIL076W,id002,three_prime_UTR,chrIX:217548-217618,+,none,chrIX,217548,217618,70
YIL077C,id003,three_prime_UTR,chrIX:214858-214991,-,none,chrIX,214858,214991,133
YIL078W,id002,three_prime_UTR,chrIX:214703-214814,+,none,chrIX,214703,214814,111
YIL079C,id001,three_prime_UTR,chrIX:210807-210923,-,none,chrIX,210807,210923,116
YIL083C,id002,three_prime_UTR,chrIX:203159-203556,-,none,chrIX,203159,203556,397
YIL084C,id002,three_prime_UTR,chrIX:201124-202276,-,none,chrIX,201124,202276,1152
YIL085C,id001,three_prime_UTR,chrIX:200439-200490,-,none,chrIX,200439,200490,51
YIL087C,id001,three_prime_UTR,chrIX:199555-199646,-,none,chrIX,199555,199646,91
YIL088C,id002,three_prime_UTR,chrIX:197802-197931,-,none,chrIX,197802,197931,129
YIL089W,id004,three_prime_UTR,chrIX:196216-196687,+,none,chrIX,196216,196687,471
YIL090W,id004,three_prime_UTR,chrIX:195070-195398,+,none,chrIX,195070,195398,328
YIL091C,id003,three_prime_UTR,chrIX:190946-191030,-,none,chrIX,190946,191030,84
YIL092W,id002,three_prime_UTR,chrIX:190967-191066,+,none,chrIX,190967,191066,99
YIL093C,id005,three_prime_UTR,chrIX:187855-187990,-,none,chrIX,187855,187990,135
YIL094C,id001,three_prime_UTR,chrIX:185976-186517,-,none,chrIX,185976,186517,541
YIL095W,id002,three_prime_UTR,chrIX:186369-186443,+,none,chrIX,186369,186443,74
YIL096C,id003,three_prime_UTR,chrIX:181965-182117,-,none,chrIX,181965,182117,152
YIL097W,id002,three_prime_UTR,chrIX:181977-182124,+,none,chrIX,181977,182124,147
YIL098C,id004,three_prime_UTR,chrIX:179678-179772,-,none,chrIX,179678,179772,94
YIL101C,id001,three_prime_UTR,chrIX:175207-175307,-,none,chrIX,175207,175307,100
YIL102C-A,id001,three_prime_UTR,chrIX:172192-173365,-,none,chrIX,172192,173365,1173
YIL103W,id001,three_prime_UTR,chrIX:173028-173101,+,none,chrIX,173028,173101,73
YIL104C,id002,three_prime_UTR,chrIX:169884-169982,-,none,chrIX,169884,169982,98
YIL105C,id003,three_prime_UTR,chrIX:167420-167581,-,none,chrIX,167420,167581,161
YIL106W,id001,three_prime_UTR,chrIX:167444-167500,+,none,chrIX,167444,167500,56
YIL107C,id002,three_prime_UTR,chrIX:163026-163278,-,none,chrIX,163026,163278,252
YIL108W,id004,three_prime_UTR,chrIX:162977-163059,+,none,chrIX,162977,163059,82
YIL109C,id001,three_prime_UTR,chrIX:157206-157385,-,none,chrIX,157206,157385,179
YIL110W,id001,three_prime_UTR,chrIX:157178-157442,+,none,chrIX,157178,157442,264
YIL111W,id006,three_prime_UTR,chrIX:155765-155799,+,none,chrIX,155765,155799,34
YIL112W,id003,three_prime_UTR,chrIX:154846-154976,+,none,chrIX,154846,154976,130
YIL113W,id001,three_prime_UTR,chrIX:151188-151285,+,none,chrIX,151188,151285,97
YIL114C,id001,three_prime_UTR,chrIX:148978-149143,-,none,chrIX,148978,149143,165
YIL115C,id001,three_prime_UTR,chrIX:144266-144327,-,none,chrIX,144266,144327,61
YIL116W,id002,three_prime_UTR,chrIX:144085-144109,+,none,chrIX,144085,144109,24
YIL117C,id003,three_prime_UTR,chrIX:140517-140613,-,none,chrIX,140517,140613,96
YIL118W,id001,three_prime_UTR,chrIX:140447-140594,+,none,chrIX,140447,140594,147
YIL119C,id001,three_prime_UTR,chrIX:136359-136654,-,none,chrIX,136359,136654,295
YIL121W,id005,three_prime_UTR,chrIX:133872-134014,+,none,chrIX,133872,134014,142
YIL122W,id005,three_prime_UTR,chrIX:131665-131821,+,none,chrIX,131665,131821,156
YIL123W,id001,three_prime_UTR,chrIX:129581-129912,+,none,chrIX,129581,129912,331
YIL124W,id003,three_prime_UTR,chrIX:127097-127484,+,none,chrIX,127097,127484,387
YIL125W,id001,three_prime_UTR,chrIX:125733-125955,+,none,chrIX,125733,125955,222
YIL126W,id002,three_prime_UTR,chrIX:122071-122205,+,none,chrIX,122071,122205,134
YIL127C,id003,three_prime_UTR,chrIX:116360-117024,-,none,chrIX,116360,117024,664
YIL131C,id002,three_prime_UTR,chrIX:100546-100781,-,none,chrIX,100546,100781,235
YIL132C,id001,three_prime_UTR,chrIX:99467-99860,-,none,chrIX,99467,99860,393
YIL133C,id003,three_prime_UTR,chrIX:98299-98527,-,none,chrIX,98299,98527,228
YIL134C-A,id001,three_prime_UTR,chrIX:96351-96522,-,none,chrIX,96351,96522,171
YIL134W,id001,three_prime_UTR,chrIX:98330-98387,+,none,chrIX,98330,98387,57
YIL135C,id001,three_prime_UTR,chrIX:94910-95065,-,none,chrIX,94910,95065,155
YIL136W,id001,three_prime_UTR,chrIX:94800-94884,+,none,chrIX,94800,94884,84
YIL137C,id001,three_prime_UTR,chrIX:89854-89948,-,none,chrIX,89854,89948,94
YIL138C,id002,three_prime_UTR,chrIX:88452-89230,-,none,chrIX,88452,89230,778
YIL139C,id003,three_prime_UTR,chrIX:87857-87979,-,none,chrIX,87857,87979,122
YIL140W,id001,three_prime_UTR,chrIX:87837-87961,+,none,chrIX,87837,87961,124
YIL142W,id003,three_prime_UTR,chrIX:84885-85069,+,none,chrIX,84885,85069,184
YIL144W,id001,three_prime_UTR,chrIX:80149-80354,+,none,chrIX,80149,80354,205
YIL145C,id002,three_prime_UTR,chrIX:75870-76354,-,none,chrIX,75870,76354,484
YIL146C,id001,three_prime_UTR,chrIX:73969-74184,-,none,chrIX,73969,74184,215
YIL147C,id001,three_prime_UTR,chrIX:69504-69791,-,none,chrIX,69504,69791,287
YIL148W,id002,three_prime_UTR,chrIX:69528-69593,+,none,chrIX,69528,69593,65
YIL150C,id001,three_prime_UTR,chrIX:60707-61013,-,none,chrIX,60707,61013,306
YIL152W,id001,three_prime_UTR,chrIX:57252-57405,+,none,chrIX,57252,57405,153
YIL153W,id003,three_prime_UTR,chrIX:56379-56434,+,none,chrIX,56379,56434,55
YIL154C,id001,three_prime_UTR,chrIX:53698-53981,-,none,chrIX,53698,53981,283
YIL155C,id011,three_prime_UTR,chrIX:51419-51759,-,none,chrIX,51419,51759,340
YIL156W,id001,three_prime_UTR,chrIX:51306-51422,+,none,chrIX,51306,51422,116
YIL156W-B,id002,three_prime_UTR,chrIX:47973-48178,+,none,chrIX,47973,48178,205
YIL157C,id006,three_prime_UTR,chrIX:46750-46949,-,none,chrIX,46750,46949,199
YIL158W,id002,three_prime_UTR,chrIX:46815-46924,+,none,chrIX,46815,46924,109
YIL159W,id001,three_prime_UTR,chrIX:45952-46011,+,none,chrIX,45952,46011,59
YIL160C,id001,three_prime_UTR,chrIX:40080-40191,-,none,chrIX,40080,40191,111
YIL161W,id003,three_prime_UTR,chrIX:40140-40232,+,none,chrIX,40140,40232,92
YIL162W,id001,three_prime_UTR,chrIX:38983-39203,+,none,chrIX,38983,39203,220
YIL165C,id007,three_prime_UTR,chrIX:33541-33718,-,none,chrIX,33541,33718,177
YIL169C,id001,three_prime_UTR,chrIX:22843-23119,-,none,chrIX,22843,23119,276
YIR001C,id001,three_prime_UTR,chrIX:355814-356143,-,none,chrIX,355814,356143,329
YIR003W,id003,three_prime_UTR,chrIX:362924-362994,+,none,chrIX,362924,362994,70
YIR004W,id001,three_prime_UTR,chrIX:364519-364635,+,none,chrIX,364519,364635,116
YIR005W,id002,three_prime_UTR,chrIX:365335-365411,+,none,chrIX,365335,365411,76
YIR007W,id001,three_prime_UTR,chrIX:372998-373106,+,none,chrIX,372998,373106,108
YIR008C,id002,three_prime_UTR,chrIX:372934-373077,-,none,chrIX,372934,373077,143
YIR009W,id001,three_prime_UTR,chrIX:374860-375310,+,none,chrIX,374860,375310,450
YIR010W,id001,three_prime_UTR,chrIX:377161-377268,+,none,chrIX,377161,377268,107
YIR011C,id001,three_prime_UTR,chrIX:377177-377287,-,none,chrIX,377177,377287,110
YIR012W,id001,three_prime_UTR,chrIX:379781-379827,+,none,chrIX,379781,379827,46
YIR013C,id001,three_prime_UTR,chrIX:379797-380019,-,none,chrIX,379797,380019,222
YIR014W,id001,three_prime_UTR,chrIX:381814-381826,+,none,chrIX,381814,381826,12
YIR016W,id001,three_prime_UTR,chrIX:383425-383501,+,none,chrIX,383425,383501,76
YIR017C,id001,three_prime_UTR,chrIX:383348-383556,-,none,chrIX,383348,383556,208
YIR018C-A,id001,three_prime_UTR,chrIX:385345-385564,-,none,chrIX,385345,385564,219
YIR018W,id003,three_prime_UTR,chrIX:385346-385866,+,none,chrIX,385346,385866,520
YIR020C,id001,three_prime_UTR,chrIX:393672-394255,-,none,chrIX,393672,394255,583
YIR021W,id002,three_prime_UTR,chrIX:398385-398485,+,none,chrIX,398385,398485,100
YIR022W,id002,three_prime_UTR,chrIX:399236-399593,+,none,chrIX,399236,399593,357
YIR023W,id001,three_prime_UTR,chrIX:402689-402799,+,none,chrIX,402689,402799,110
YIR024C,id001,three_prime_UTR,chrIX:402645-402841,-,none,chrIX,402645,402841,196
YIR025W,id003,three_prime_UTR,chrIX:404765-404915,+,none,chrIX,404765,404915,150
YIR026C,id003,three_prime_UTR,chrIX:404697-404873,-,none,chrIX,404697,404873,176
YIR029W,id002,three_prime_UTR,chrIX:411838-411881,+,none,chrIX,411838,411881,43
YIR030C,id010,three_prime_UTR,chrIX:411982-412036,-,none,chrIX,411982,412036,54
YIR031C,id001,three_prime_UTR,chrIX:412950-413015,-,none,chrIX,412950,413015,65
YIR032C,id003,three_prime_UTR,chrIX:414907-415030,-,none,chrIX,414907,415030,123
YIR033W,id001,three_prime_UTR,chrIX:419465-419554,+,none,chrIX,419465,419554,89
YIR034C,id005,three_prime_UTR,chrIX:419457-419615,-,none,chrIX,419457,419615,158
YIR035C,id001,three_prime_UTR,chrIX:420956-421026,-,none,chrIX,420956,421026,70
YIR036C,id002,three_prime_UTR,chrIX:421810-422074,-,none,chrIX,421810,422074,264
YIR037W,id005,three_prime_UTR,chrIX:423619-423797,+,none,chrIX,423619,423797,178
YIR038C,id001,three_prime_UTR,chrIX:423687-423809,-,none,chrIX,423687,423809,122
YIR039C,id003,three_prime_UTR,chrIX:430355-430498,-,none,chrIX,430355,430498,143
YIR041W,id002,three_prime_UTR,chrIX:434303-434433,+,none,chrIX,434303,434433,130
YIR042C,id001,three_prime_UTR,chrIX:434894-435273,-,none,chrIX,434894,435273,379
YJL001W,id001,three_prime_UTR,chrX:435926-436040,+,none,chrX,435926,436040,114
YJL002C,id001,three_prime_UTR,chrX:433110-433221,-,none,chrX,433110,433221,111
YJL003W,id001,three_prime_UTR,chrX:433000-433278,+,none,chrX,433000,433278,278
YJL004C,id001,three_prime_UTR,chrX:431307-431589,-,none,chrX,431307,431589,282
YJL006C,id005,three_prime_UTR,chrX:423085-423138,-,none,chrX,423085,423138,53
YJL008C,id002,three_prime_UTR,chrX:419718-419957,-,none,chrX,419718,419957,239
YJL010C,id004,three_prime_UTR,chrX:417469-417562,-,none,chrX,417469,417562,93
YJL011C,id002,three_prime_UTR,chrX:413875-414285,-,none,chrX,413875,414285,410
YJL012C,id001,three_prime_UTR,chrX:411163-411234,-,none,chrX,411163,411234,71
YJL014W,id003,three_prime_UTR,chrX:409162-409471,+,none,chrX,409162,409471,309
YJL016W,id002,three_prime_UTR,chrX:407273-407389,+,none,chrX,407273,407389,116
YJL019W,id001,three_prime_UTR,chrX:404945-405523,+,none,chrX,404945,405523,578
YJL022W,id001,three_prime_UTR,chrX:398417-398883,+,none,chrX,398417,398883,466
YJL023C,id001,three_prime_UTR,chrX:397248-397355,-,none,chrX,397248,397355,107
YJL024C,id006,three_prime_UTR,chrX:395539-395931,-,none,chrX,395539,395931,392
YJL025W,id002,three_prime_UTR,chrX:395511-395673,+,none,chrX,395511,395673,162
YJL026W,id002,three_prime_UTR,chrX:393603-393743,+,none,chrX,393603,393743,140
YJL027C,id001,three_prime_UTR,chrX:391767-391833,-,none,chrX,391767,391833,66
YJL029C,id002,three_prime_UTR,chrX:388285-388385,-,none,chrX,388285,388385,100
YJL030W,id004,three_prime_UTR,chrX:388247-388260,+,none,chrX,388247,388260,13
YJL031C,id001,three_prime_UTR,chrX:386266-386368,-,none,chrX,386266,386368,102
YJL033W,id003,three_prime_UTR,chrX:386149-386230,+,none,chrX,386149,386230,81
YJL034W,id002,three_prime_UTR,chrX:383375-383688,+,none,chrX,383375,383688,313
YJL035C,id002,three_prime_UTR,chrX:380098-380249,-,none,chrX,380098,380249,151
YJL036W,id002,three_prime_UTR,chrX:380096-380346,+,none,chrX,380096,380346,250
YJL038C,id003,three_prime_UTR,chrX:375100-375115,-,none,chrX,375100,375115,15
YJL041W,id004,three_prime_UTR,chrX:368373-368496,+,none,chrX,368373,368496,123
YJL042W,id002,three_prime_UTR,chrX:365445-365598,+,none,chrX,365445,365598,153
YJL043W,id001,three_prime_UTR,chrX:360903-361239,+,none,chrX,360903,361239,336
YJL044C,id005,three_prime_UTR,chrX:358039-358300,-,none,chrX,358039,358300,261
YJL045W,id001,three_prime_UTR,chrX:357928-358115,+,none,chrX,357928,358115,187
YJL046W,id003,three_prime_UTR,chrX:353615-353905,+,none,chrX,353615,353905,290
YJL047C,id001,three_prime_UTR,chrX:349504-349580,-,none,chrX,349504,349580,76
YJL047C-A,id004,three_prime_UTR,chrX:348640-349044,-,none,chrX,348640,349044,404
YJL048C,id002,three_prime_UTR,chrX:347287-347447,-,none,chrX,347287,347447,160
YJL049W,id002,three_prime_UTR,chrX:347325-347414,+,none,chrX,347325,347414,89
YJL050W,id002,three_prime_UTR,chrX:345743-345802,+,none,chrX,345743,345802,59
YJL051W,id005,three_prime_UTR,chrX:342255-342345,+,none,chrX,342255,342345,90
YJL052W,id004,three_prime_UTR,chrX:339269-339406,+,none,chrX,339269,339406,137
YJL053W,id005,three_prime_UTR,chrX:337037-337214,+,none,chrX,337037,337214,177
YJL054W,id003,three_prime_UTR,chrX:335701-335865,+,none,chrX,335701,335865,164
YJL055W,id001,three_prime_UTR,chrX:334094-334147,+,none,chrX,334094,334147,53
YJL056C,id001,three_prime_UTR,chrX:330294-330431,-,none,chrX,330294,330431,137
YJL057C,id003,three_prime_UTR,chrX:328061-328118,-,none,chrX,328061,328118,57
YJL058C,id008,three_prime_UTR,chrX:326212-326242,-,none,chrX,326212,326242,30
YJL059W,id002,three_prime_UTR,chrX:326190-326275,+,none,chrX,326190,326275,85
YJL060W,id002,three_prime_UTR,chrX:324720-324828,+,none,chrX,324720,324828,108
YJL061W,id009,three_prime_UTR,chrX:322157-322441,+,none,chrX,322157,322441,284
YJL062W,id001,three_prime_UTR,chrX:319776-319865,+,none,chrX,319776,319865,89
YJL062W-A,id003,three_prime_UTR,chrX:316980-317269,+,none,chrX,316980,317269,289
YJL063C,id002,three_prime_UTR,chrX:315680-315759,-,none,chrX,315680,315759,79
YJL065C,id001,three_prime_UTR,chrX:314939-315054,-,none,chrX,314939,315054,115
YJL066C,id001,three_prime_UTR,chrX:313900-314114,-,none,chrX,313900,314114,214
YJL068C,id002,three_prime_UTR,chrX:312842-313016,-,none,chrX,312842,313016,174
YJL069C,id002,three_prime_UTR,chrX:310833-310922,-,none,chrX,310833,310922,89
YJL070C,id003,three_prime_UTR,chrX:307889-307971,-,none,chrX,307889,307971,82
YJL071W,id001,three_prime_UTR,chrX:307856-307962,+,none,chrX,307856,307962,106
YJL072C,id001,three_prime_UTR,chrX:305058-305221,-,none,chrX,305058,305221,163
YJL073W,id001,three_prime_UTR,chrX:305118-305205,+,none,chrX,305118,305205,87
YJL076W,id002,three_prime_UTR,chrX:298814-298985,+,none,chrX,298814,298985,171
YJL077W-A,id001,three_prime_UTR,chrX:294885-295051,+,none,chrX,294885,295051,166
YJL077W-B,id001,three_prime_UTR,chrX:294145-294210,+,none,chrX,294145,294210,65
YJL078C,id001,three_prime_UTR,chrX:290976-291336,-,none,chrX,290976,291336,360
YJL079C,id002,three_prime_UTR,chrX:289691-289875,-,none,chrX,289691,289875,184
YJL080C,id003,three_prime_UTR,chrX:285449-285558,-,none,chrX,285449,285558,109
YJL081C,id002,three_prime_UTR,chrX:283483-283802,-,none,chrX,283483,283802,319
YJL082W,id001,three_prime_UTR,chrX:283380-283598,+,none,chrX,283380,283598,218
YJL083W,id002,three_prime_UTR,chrX:280655-281027,+,none,chrX,280655,281027,372
YJL084C,id002,three_prime_UTR,chrX:274717-274862,-,none,chrX,274717,274862,145
YJL085W,id001,three_prime_UTR,chrX:274698-274812,+,none,chrX,274698,274812,114
YJL087C,id003,three_prime_UTR,chrX:269795-270002,-,none,chrX,269795,270002,207
YJL088W,id022,three_prime_UTR,chrX:269815-269895,+,none,chrX,269815,269895,80
YJL090C,id002,three_prime_UTR,chrX:262689-262757,-,none,chrX,262689,262757,68
YJL091C,id003,three_prime_UTR,chrX:260677-261080,-,none,chrX,260677,261080,403
YJL092W,id001,three_prime_UTR,chrX:260947-261110,+,none,chrX,260947,261110,163
YJL094C,id002,three_prime_UTR,chrX:251680-251821,-,none,chrX,251680,251821,141
YJL096W,id001,three_prime_UTR,chrX:246975-247040,+,none,chrX,246975,247040,65
YJL097W,id002,three_prime_UTR,chrX:246244-246333,+,none,chrX,246244,246333,89
YJL098W,id001,three_prime_UTR,chrX:245258-245316,+,none,chrX,245258,245316,58
YJL100W,id003,three_prime_UTR,chrX:239086-239167,+,none,chrX,239086,239167,81
YJL101C,id002,three_prime_UTR,chrX:234042-234320,-,none,chrX,234042,234320,278
YJL102W,id006,three_prime_UTR,chrX:233760-233875,+,none,chrX,233760,233875,115
YJL103C,id002,three_prime_UTR,chrX:228832-229025,-,none,chrX,228832,229025,193
YJL104W,id002,three_prime_UTR,chrX:227776-227937,+,none,chrX,227776,227937,161
YJL106W,id001,three_prime_UTR,chrX:223327-223422,+,none,chrX,223327,223422,95
YJL108C,id001,three_prime_UTR,chrX:217545-217705,-,none,chrX,217545,217705,160
YJL110C,id006,three_prime_UTR,chrX:209793-209922,-,none,chrX,209793,209922,129
YJL111W,id003,three_prime_UTR,chrX:209529-209719,+,none,chrX,209529,209719,190
YJL112W,id002,three_prime_UTR,chrX:207449-207599,+,none,chrX,207449,207599,150
YJL115W,id001,three_prime_UTR,chrX:197126-197228,+,none,chrX,197126,197228,102
YJL116C,id005,three_prime_UTR,chrX:193546-193860,-,none,chrX,193546,193860,314
YJL117W,id001,three_prime_UTR,chrX:193466-193808,+,none,chrX,193466,193808,342
YJL118W,id004,three_prime_UTR,chrX:192298-192466,+,none,chrX,192298,192466,168
YJL119C,id001,three_prime_UTR,chrX:191159-191572,-,none,chrX,191159,191572,413
YJL120W,id001,three_prime_UTR,chrX:191345-191698,+,none,chrX,191345,191698,353
YJL121C,id001,three_prime_UTR,chrX:190308-190374,-,none,chrX,190308,190374,66
YJL122W,id001,three_prime_UTR,chrX:190243-190383,+,none,chrX,190243,190383,140
YJL123C,id004,three_prime_UTR,chrX:187887-188004,-,none,chrX,187887,188004,117
YJL124C,id001,three_prime_UTR,chrX:186911-187126,-,none,chrX,186911,187126,215
YJL125C,id002,three_prime_UTR,chrX:185402-185528,-,none,chrX,185402,185528,126
YJL126W,id001,three_prime_UTR,chrX:185424-185545,+,none,chrX,185424,185545,121
YJL127C,id001,three_prime_UTR,chrX:181823-182298,-,none,chrX,181823,182298,475
YJL127C-B,id001,three_prime_UTR,chrX:181307-181551,-,none,chrX,181307,181551,244
YJL128C,id002,three_prime_UTR,chrX:177900-178097,-,none,chrX,177900,178097,197
YJL131C,id001,three_prime_UTR,chrX:163884-164278,-,none,chrX,163884,164278,394
YJL132W,id002,three_prime_UTR,chrX:164166-164304,+,none,chrX,164166,164304,138
YJL133C-A,id001,three_prime_UTR,chrX:159453-159623,-,none,chrX,159453,159623,170
YJL133W,id001,three_prime_UTR,chrX:161563-161704,+,none,chrX,161563,161704,141
YJL134W,id001,three_prime_UTR,chrX:159417-159507,+,none,chrX,159417,159507,90
YJL136C,id001,three_prime_UTR,chrX:156393-156550,-,none,chrX,156393,156550,157
YJL137C,id002,three_prime_UTR,chrX:154673-154985,-,none,chrX,154673,154985,312
YJL138C,id002,three_prime_UTR,chrX:153256-153504,-,none,chrX,153256,153504,248
YJL139C,id003,three_prime_UTR,chrX:150874-151713,-,none,chrX,150874,151713,839
